ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
14232	"ENSDARG00000011696"	"esrrgb"	chr20	-	46803912	46804029	46797509	46797614	46817008	46817223
14233	"ENSDARG00000011696"	"esrrgb"	chr20	-	46808499	46808855	46803912	46804029	46817008	46817223
14234	"ENSDARG00000023659"	"gabpb1"	chr18	-	85099	85294	84455	84603	88008	88176
14235	"ENSDARG00000074160"	"paqr4b"	chr12	+	13171921	13172140	13164705	13164871	13176428	13176918
14236	"ENSDARG00000073944"	"si:ch73-386h18.1"	chr18	+	6069010	6069211	6066708	6066830	6072621	6072721
14237	"ENSDARG00000017636"	"rnf167"	chr5	-	68040331	68040412	68037628	68038062	68042194	68042288
14238	"ENSDARG00000017636"	"rnf167"	chr5	-	68050716	68050847	68048154	68048235	68057614	68058168
14240	"ENSDARG00000105040"	"dipk1c"	chr24	-	2897011	2897176	2889334	2894249	2899740	2900451
14241	"ENSDARG00000021343"	"wsb1"	chr15	-	31165754	31165862	31161782	31163812	31166680	31166794
14242	"ENSDARG00000060430"	"zfyve28"	chr17	-	43574847	43574943	43572267	43572431	43575422	43576832
14243	"ENSDARG00000012450"	"vmp1"	chr15	+	17362572	17362689	17360497	17360578	17365210	17365272
14244	"ENSDARG00000101651"	"si:zfos-1056e6.1"	chr13	-	6216274	6216342	6215866	6215914	6218102	6218248
14245	"ENSDARG00000053744"	"dcdc2b"	chr13	+	33305894	33306093	33304508	33304619	33307261	33307304
14246	"ENSDARG00000032116"	"cnot7"	chr14	+	30417862	30418056	30414943	30415153	30418203	30418365
14247	"ENSDARG00000032116"	"cnot7"	chr14	+	30418203	30418365	30414943	30415153	30421999	30422144
14248	"ENSDARG00000019260"	"dhrs9"	chr9	-	48712066	48712230	48706037	48706357	48717998	48718257
14249	"ENSDARG00000022550"	"gxylt1b"	chr4	-	13899820	13900007	13898539	13898671	13901887	13902188
14250	"ENSDARG00000114086"	NA	chr9	+	1117259	1117383	1111651	1111757	1117753	1117820
14251	"ENSDARG00000114086"	NA	chr9	+	1129440	1129651	1127712	1127859	1131080	1131271
14253	"ENSDARG00000079781"	"slitrk4"	chr14	-	18669033	18671373	18668059	18668499	18671869	18672561
14255	"ENSDARG00000077295"	"akap6"	chr17	+	9224988	9225249	9157327	9157448	9248496	9248712
14257	"ENSDARG00000077295"	"akap6"	chr17	+	9258090	9258210	9253255	9256267	9266169	9266211
14258	"ENSDARG00000043856"	"amd1"	chr20	+	2961234	2961321	2950004	2950351	2964876	2965003
14259	"ENSDARG00000043856"	"amd1"	chr20	+	2961234	2961321	2950004	2950351	2967804	2967907
14260	"ENSDARG00000043856"	"amd1"	chr20	+	2964876	2965003	2950004	2950351	2967804	2967907
14261	"ENSDARG00000043856"	"amd1"	chr20	+	2964876	2965003	2961234	2961321	2967804	2967907
14262	"ENSDARG00000056258"	"cdc27"	chr3	+	22037295	22037371	22035862	22036260	22037631	22037717
14263	"ENSDARG00000003808"	"aqp3a"	chr5	+	43009145	43009283	43008887	43009014	43009405	43009530
14264	"ENSDARG00000003808"	"aqp3a"	chr5	+	43009405	43009530	43009145	43009283	43010014	43010232
14265	"ENSDARG00000089310"	"gc"	chr5	+	45713376	45713471	45710357	45710490	45721670	45721770
14266	"ENSDARG00000089310"	"gc"	chr5	+	45713376	45713471	45710357	45710490	45724647	45724833
14267	"ENSDARG00000089310"	"gc"	chr5	+	45721670	45721770	45710357	45710490	45724647	45724833
14268	"ENSDARG00000089310"	"gc"	chr5	+	45721670	45721770	45713376	45713471	45724647	45724833
14269	"ENSDARG00000054446"	"ccdc43"	chr3	+	31602660	31602710	31602387	31602547	31603568	31603704
14270	"ENSDARG00000016084"	"spsb4a"	chr2	-	39649437	39650311	39584065	39585153	39675445	39675829
14273	"ENSDARG00000030307"	"hspa12b"	chr7	+	60134289	60134467	60132786	60132903	60137568	60137655
14274	"ENSDARG00000058470"	"mapk13"	chr8	+	10841038	10841068	10837359	10837465	10845079	10845127
14275	"ENSDARG00000058646"	"ptprna"	chr9	+	7604407	7604555	7602498	7602711	7607581	7607655
14276	"ENSDARG00000060506"	"sos2"	chr13	-	36655156	36655284	36652287	36652943	36655359	36655458
14277	"ENSDARG00000071469"	"znf618"	chr5	+	70313457	70313502	70311230	70311323	70315587	70315710
14279	"ENSDARG00000016477"	"eif4a2"	chr2	+	7724016	7724106	7723661	7723799	7726381	7726461
14281	"ENSDARG00000068247"	"luzp2"	chr18	-	37877144	37877207	37866407	37866482	37879166	37879229
14282	"ENSDARG00000068247"	"luzp2"	chr18	-	37877144	37877207	37866407	37866482	37894823	37894886
14283	"ENSDARG00000068247"	"luzp2"	chr18	-	37879166	37879229	37866407	37866482	37894823	37894886
14284	"ENSDARG00000068247"	"luzp2"	chr18	-	37879166	37879229	37877144	37877207	37894823	37894886
14285	"ENSDARG00000068247"	"luzp2"	chr18	-	37894823	37894886	37879166	37879229	37906196	37906278
14286	"ENSDARG00000068247"	"luzp2"	chr18	-	37906196	37906278	37879166	37879229	38087792	38087875
14287	"ENSDARG00000068247"	"luzp2"	chr18	-	37920201	37920272	37906196	37906278	38087792	38087875
14288	"ENSDARG00000068247"	"luzp2"	chr18	-	37943964	37944076	37920201	37920272	38087792	38087875
14289	"ENSDARG00000038067"	"smurf2"	chr3	-	25308468	25308553	25306941	25307100	25312675	25312878
14290	"ENSDARG00000062135"	"sytl5"	chr9	-	30336059	30336125	30333121	30333300	30339767	30339845
14291	"ENSDARG00000062135"	"sytl5"	chr9	-	30342504	30342613	30342005	30342108	30343948	30344064
14292	"ENSDARG00000062135"	"sytl5"	chr9	-	30345915	30346279	30344225	30344432	30360809	30360858
14293	"ENSDARG00000062135"	"sytl5"	chr9	-	30360809	30360858	30345915	30346279	30363684	30363770
14294	"ENSDARG00000025338"	"hagh"	chr3	-	18778941	18779045	18777187	18777289	18782814	18782923
14295	"ENSDARG00000025338"	"hagh"	chr3	-	18778941	18779045	18777187	18777289	18785024	18785142
14296	"ENSDARG00000025338"	"hagh"	chr3	-	18782814	18782923	18777187	18777289	18785024	18785142
14297	"ENSDARG00000025338"	"hagh"	chr3	-	18782814	18782923	18778941	18779045	18785024	18785142
14298	"ENSDARG00000025338"	"hagh"	chr3	-	18785024	18785142	18782814	18782923	18786300	18786365
14299	"ENSDARG00000025338"	"hagh"	chr3	-	18785024	18785142	18782814	18782923	18787808	18787972
14300	"ENSDARG00000025338"	"hagh"	chr3	-	18786300	18786365	18782814	18782923	18787808	18787972
14301	"ENSDARG00000025338"	"hagh"	chr3	-	18786300	18786365	18785024	18785142	18787808	18787972
14302	"ENSDARG00000025338"	"hagh"	chr3	-	18787808	18787972	18786300	18786365	18792417	18792492
14303	"ENSDARG00000062198"	"pcm1"	chr1	+	16642022	16642079	16641584	16641746	16642618	16642791
14304	"ENSDARG00000062198"	"pcm1"	chr1	+	16643998	16644136	16643669	16643802	16646168	16646272
14305	"ENSDARG00000062198"	"pcm1"	chr1	+	16643998	16644145	16643669	16643802	16646168	16646272
14306	"ENSDARG00000062198"	"pcm1"	chr1	+	16646957	16647017	16646671	16646869	16647838	16647959
14309	"ENSDARG00000004034"	"arhgdig"	chr3	+	27764053	27764117	27759609	27759686	27766659	27769232
14310	"ENSDARG00000030981"	"tmem127"	chr8	+	4806780	4807097	4803905	4804193	4809156	4809321
14311	"ENSDARG00000010583"	"pard3ab"	chr2	+	43254891	43255075	43235409	43235511	43255470	43255652
14312	"ENSDARG00000010583"	"pard3ab"	chr2	+	43286029	43286065	43284268	43284397	43290719	43290908
14315	"ENSDARG00000059653"	"kdm2aa"	chr1	+	44859299	44859326	44858445	44858532	44861660	44862808
14316	"ENSDARG00000021697"	"morn3"	chr10	-	41929129	41929314	41926887	41927001	41933262	41933420
14317	"ENSDARG00000021697"	"morn3"	chr10	-	41931432	41931592	41929129	41929314	41933262	41933420
14318	"ENSDARG00000058820"	"bin1b"	chr6	-	7004203	7004554	7003978	7004044	7005171	7005195
14319	"ENSDARG00000058820"	"bin1b"	chr6	-	7004203	7004554	7003978	7004044	7011069	7011201
14320	"ENSDARG00000058820"	"bin1b"	chr6	-	7005171	7005195	7003978	7004044	7011069	7011201
14321	"ENSDARG00000058820"	"bin1b"	chr6	-	7005171	7005195	7004203	7004554	7011069	7011201
14327	"ENSDARG00000098832"	"fam168a"	chr18	+	2893490	2893582	2837562	2837735	2902965	2903046
14328	"ENSDARG00000098832"	"fam168a"	chr18	+	2902965	2903046	2837562	2837735	2922723	2922866
14330	"ENSDARG00000098832"	"fam168a"	chr18	+	2930880	2931010	2926702	2926877	2934757	2935695
14331	"ENSDARG00000029457"	"cacna1sa"	chr22	-	943923	944023	943135	943205	945897	946012
14332	"ENSDARG00000043821"	"klf7b"	chr9	-	28362717	28363327	28355792	28355916	28398614	28399071
14333	"ENSDARG00000035942"	"hrh3"	chr7	+	41749323	41749490	41748793	41749238	41751110	41753237
14334	"ENSDARG00000093549"	"selenop"	chr8	+	31437755	31437873	31437466	31437676	31441628	31443334
14335	"ENSDARG00000113969"	"supt4h1"	chr5	+	3121423	3121479	3120313	3120420	3125230	3125284
14336	"ENSDARG00000113969"	"supt4h1"	chr5	+	3125230	3125284	3121423	3121479	3127340	3128683
14337	"ENSDARG00000037928"	"ddx42"	chr3	-	31889766	31889803	31889084	31889237	31889971	31890033
14338	"ENSDARG00000035985"	"fam210aa"	chr19	-	12638201	12638313	12630413	12632415	12645292	12645670
14339	"ENSDARG00000114540"	"nfr"	chr5	+	28501608	28501633	28497955	28498015	28502184	28502288
14340	"ENSDARG00000028478"	"si:ch211-173n18.3"	chr6	+	39500457	39500543	39499622	39500150	39503057	39503381
14341	"ENSDARG00000073998"	"si:ch211-23l10.3"	chr3	-	16480315	16480475	16476497	16476605	16483183	16483289
14342	"ENSDARG00000079639"	NA	chr5	-	72024290	72024369	72023718	72023955	72024621	72024701
14343	"ENSDARG00000079639"	NA	chr5	-	72032312	72032389	72031620	72031902	72033426	72033568
14344	"ENSDARG00000079639"	NA	chr5	-	72034677	72034982	72034292	72034471	72038498	72039588
14345	"ENSDARG00000079639"	NA	chr5	-	72055986	72056164	72054083	72054186	72058467	72058646
14346	"ENSDARG00000001169"	"hsd17b8"	chr19	+	7176624	7176674	7174702	7174750	7176846	7176932
14347	"ENSDARG00000001169"	"hsd17b8"	chr19	+	7176624	7176720	7174633	7174750	7176846	7176932
14348	"ENSDARG00000100624"	"CABZ01066312.1"	chr4	-	75142104	75142304	75138639	75139324	75142830	75143001
14349	"ENSDARG00000100624"	"CABZ01066312.1"	chr4	-	75150738	75150875	75148866	75149156	75153813	75153936
14350	"ENSDARG00000075164"	"mylk5"	chr3	+	31668643	31668793	31662125	31662447	31678631	31678768
14351	"ENSDARG00000075164"	"mylk5"	chr3	+	31669002	31669155	31668643	31668793	31672047	31672215
14352	"ENSDARG00000075164"	"mylk5"	chr3	+	31669002	31669155	31668643	31668793	31674068	31674104
14353	"ENSDARG00000075164"	"mylk5"	chr3	+	31672047	31672215	31668643	31668793	31674068	31674104
14354	"ENSDARG00000075164"	"mylk5"	chr3	+	31672047	31672215	31669002	31669155	31674068	31674104
14355	"ENSDARG00000075164"	"mylk5"	chr3	+	31674068	31674104	31668643	31668793	31678631	31678768
14357	"ENSDARG00000079994"	"akap13"	chr25	+	11210367	11212732	11209858	11210045	11215539	11215613
14358	"ENSDARG00000079994"	"akap13"	chr25	+	11255256	11255304	11251585	11251905	11259833	11260023
14359	"ENSDARG00000079994"	"akap13"	chr25	+	11255864	11255924	11255256	11255304	11259833	11260023
14360	"ENSDARG00000079994"	"akap13"	chr25	+	11262688	11262811	11262166	11262263	11264746	11264789
14361	"ENSDARG00000028485"	"cabp5b"	chr3	+	15304744	15304775	15302497	15302597	15307282	15307426
14364	"ENSDARG00000003281"	"pik3ip1"	chr5	-	20873985	20874064	20866571	20867956	20874351	20874546
14365	"ENSDARG00000003281"	"pik3ip1"	chr5	-	20878368	20878485	20874351	20874546	20878905	20879019
14366	"ENSDARG00000005414"	"grapa"	chr3	-	39647596	39647694	39644351	39644471	39647788	39648021
14367	"ENSDARG00000002219"	"si:dkey-103j14.5"	chr13	-	23240938	23241049	23233955	23235109	23241252	23241371
14368	"ENSDARG00000002219"	"si:dkey-103j14.5"	chr13	-	23248934	23249092	23241252	23241371	23260295	23260438
14369	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69555604	69555709	69553685	69553979	69557533	69557649
14370	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69561795	69561876	69560213	69560401	69562024	69562120
14371	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69562024	69562120	69560213	69560401	69565917	69566026
14372	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69562582	69562672	69562024	69562120	69565917	69566026
14373	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69566814	69566912	69565917	69566026	69568693	69568767
14374	"ENSDARG00000028082"	"mapkapk5"	chr5	-	69567165	69567241	69566814	69566912	69568693	69568767
14375	"ENSDARG00000062780"	"aifm3"	chr5	-	12673528	12673755	12664204	12664418	12686959	12687357
14380	"ENSDARG00000053724"	"adcyap1r1a"	chr6	-	32969442	32969484	32966749	32967758	32969731	32969861
14381	"ENSDARG00000053724"	"adcyap1r1a"	chr6	-	32979232	32979343	32976217	32976318	32990956	32991053
14383	"ENSDARG00000086789"	"bahd1"	chr17	-	31296853	31298422	31286100	31286474	31344056	31344400
14384	"ENSDARG00000038442"	"plcg1"	chr23	+	2856989	2857056	2856669	2856763	2857589	2857753
14385	"ENSDARG00000054337"	"ap1g2"	chr2	-	38299619	38299674	38299180	38299303	38301926	38302067
14386	"ENSDARG00000010572"	"slc25a25a"	chr8	-	2611381	2611540	2610129	2610376	2614141	2614253
14387	"ENSDARG00000104568"	"BX571715.1"	chr3	+	43966695	43966775	43966494	43966602	43967485	43967582
14388	"ENSDARG00000104568"	"BX571715.1"	chr3	+	43969136	43969195	43967485	43967582	43969368	43969513
14389	"ENSDARG00000104568"	"BX571715.1"	chr3	+	43969368	43969513	43967485	43967582	43970724	43970774
14390	"ENSDARG00000057513"	"mdm4"	chr11	-	22909534	22909599	22906287	22906393	22910040	22910090
14391	"ENSDARG00000093569"	"bckdhbl"	chr3	-	16245201	16245534	16241857	16242151	16250331	16250437
14392	"ENSDARG00000093569"	"bckdhbl"	chr3	-	16250331	16250437	16241857	16242151	16257495	16257628
14393	"ENSDARG00000011493"	"dcun1d3"	chr24	+	39523265	39523337	39518773	39519147	39529682	39530218
14394	"ENSDARG00000011493"	"dcun1d3"	chr24	+	39529682	39530218	39523265	39523337	39533333	39535255
14395	"ENSDARG00000021195"	"st8sia6"	chr3	+	16272400	16272472	16265923	16266098	16275752	16275833
14396	"ENSDARG00000021195"	"st8sia6"	chr3	+	16275752	16275833	16265923	16266098	16276168	16276313
14397	"ENSDARG00000041723"	NA	chr5	-	33021418	33021527	33021225	33021336	33021865	33022014
14399	"ENSDARG00000076752"	"tmem67"	chr16	+	27568374	27568446	27568192	27568262	27568695	27568850
14400	"ENSDARG00000076752"	"tmem67"	chr16	+	27568543	27568606	27568374	27568446	27568695	27568850
14401	"ENSDARG00000069409"	"gkup"	chr15	+	21265702	21265774	21264694	21264848	21265951	21266040
14402	"ENSDARG00000069409"	"gkup"	chr15	+	21269716	21269774	21269222	21269536	21269860	21269953
14403	"ENSDARG00000069409"	"gkup"	chr15	+	21270030	21270091	21269860	21269953	21272501	21272557
14404	"ENSDARG00000063358"	"micu1"	chr13	+	4899521	4899684	4888197	4888384	4916171	4916215
14406	"ENSDARG00000063358"	"micu1"	chr13	+	4948301	4948384	4945720	4945835	4951630	4951795
14407	"ENSDARG00000063358"	"micu1"	chr13	+	4956037	4956175	4951630	4951831	4958548	4958657
14409	"ENSDARG00000011233"	"pcyt1aa"	chr2	+	9757452	9757541	9755421	9755587	9762049	9762164
14410	"ENSDARG00000006678"	"pth2ra"	chr9	-	29195131	29195285	29167081	29167142	29230725	29230836
14411	"ENSDARG00000079291"	"rapgef3"	chr23	+	33413803	33413910	33396530	33396575	33414695	33414817
14412	"ENSDARG00000079291"	"rapgef3"	chr23	+	33440895	33440967	33437431	33437486	33443936	33444055
14414	"ENSDARG00000018984"	"eya2"	chr6	-	55933972	55934062	55924884	55924943	55938934	55939018
14415	"ENSDARG00000018984"	"eya2"	chr6	-	55938934	55939018	55933972	55934062	55941670	55941810
14416	"ENSDARG00000018984"	"eya2"	chr6	-	55954025	55954141	55953833	55953947	55958296	55958339
14417	"ENSDARG00000068409"	"vgll4l"	chr8	-	31104737	31104861	31103345	31103577	31107331	31107537
14418	"ENSDARG00000103739"	"bahcc1a"	chr3	+	57131280	57131525	57127356	57127512	57131982	57132328
14419	"ENSDARG00000103739"	"bahcc1a"	chr3	+	57134705	57134842	57134317	57134484	57135458	57135572
14420	"ENSDARG00000103739"	"bahcc1a"	chr3	+	57167705	57167816	57165659	57165768	57168285	57168423
14421	"ENSDARG00000076202"	"zdhhc11"	chr16	-	52903053	52903105	52901767	52901834	52903943	52904002
14422	"ENSDARG00000076202"	"zdhhc11"	chr16	-	52915469	52915571	52912617	52912742	52916174	52916248
14426	"ENSDARG00000021154"	"zgc:92040"	chr12	-	3929669	3929780	3929319	3929408	3930565	3930732
14427	"ENSDARG00000021154"	"zgc:92040"	chr12	-	3935414	3935541	3934957	3935029	3938104	3938295
14428	"ENSDARG00000021154"	"zgc:92040"	chr12	-	3938104	3938295	3935414	3935541	3939672	3940082
14429	"ENSDARG00000079245"	"si:dkey-73p2.2"	chr3	-	4299883	4300504	4294935	4296983	4302743	4302803
14430	"ENSDARG00000098247"	"det1"	chr25	-	12403789	12403980	12401464	12401656	12406432	12406786
14431	"ENSDARG00000037276"	"map9"	chr1	-	25749377	25749489	25748006	25748627	25749582	25749657
14432	"ENSDARG00000021985"	"ercc2"	chr15	-	23685795	23685897	23684215	23684279	23686169	23686239
14433	"ENSDARG00000074749"	"abca12"	chr9	-	40740557	40740776	40738267	40738464	40742660	40742844
14434	"ENSDARG00000096928"	"CR388163.1"	chr15	-	18179612	18179754	18178384	18178411	18179831	18180065
14435	"ENSDARG00000071872"	"zdhhc15b"	chr14	+	10954804	10954831	10954344	10954489	10955769	10955864
14437	"ENSDARG00000070560"	"nap1l4a"	chr25	-	23571539	23571679	23570910	23571056	23571771	23571843
14438	"ENSDARG00000101043"	"ppl"	chr3	-	36464327	36464478	36464154	36464238	36466251	36466445
14439	"ENSDARG00000101043"	"ppl"	chr3	-	36477588	36477688	36475570	36475725	36481741	36481986
14440	"ENSDARG00000056530"	"cpamd8"	chr22	+	21264710	21264869	21264486	21264636	21265743	21265886
14441	"ENSDARG00000056530"	"cpamd8"	chr22	+	21278402	21278477	21277927	21278084	21279434	21279600
14442	"ENSDARG00000056530"	"cpamd8"	chr22	+	21298560	21298638	21292473	21292686	21301401	21301594
14443	"ENSDARG00000061187"	"cbx5"	chr23	-	36303058	36303274	36301495	36301727	36304832	36304862
14444	"ENSDARG00000061187"	"cbx5"	chr23	-	36303058	36303274	36301495	36301727	36305933	36306337
14445	"ENSDARG00000061187"	"cbx5"	chr23	-	36304832	36304862	36301495	36301727	36305933	36306006
14447	"ENSDARG00000061187"	"cbx5"	chr23	-	36304832	36304907	36301495	36301727	36305933	36306006
14450	"ENSDARG00000020085"	"slc33a1"	chr18	-	34160099	34160315	34158177	34158395	34161130	34161248
14452	"ENSDARG00000032535"	"praf2"	chr8	-	44897828	44898046	44893627	44894789	44904509	44904723
14453	"ENSDARG00000076360"	"rpl37"	chr2	+	49864218	49864336	49860721	49861004	49866380	49866457
14454	"ENSDARG00000076360"	"rpl37"	chr2	+	49864415	49864567	49864218	49864336	49866380	49866457
14455	"ENSDARG00000001015"	"znf384l"	chr19	-	6971508	6971676	6968484	6968563	6975141	6975366
14457	"ENSDARG00000001015"	"znf384l"	chr19	-	6980428	6980548	6977229	6977396	6982231	6982272
14459	"ENSDARG00000090716"	"cltcb"	chr15	+	17296668	17296937	17292969	17293177	17297065	17297227
14461	"ENSDARG00000009313"	"napsa"	chr3	+	25124418	25124617	25121155	25121556	25124698	25124822
14462	"ENSDARG00000009313"	"napsa"	chr3	+	25127604	25127727	25126455	25126743	25129120	25129265
14463	"ENSDARG00000032496"	"pon1"	chr16	-	24651344	24651426	24649656	24649785	24651729	24651930
14464	"ENSDARG00000032496"	"pon1"	chr16	-	24652758	24652924	24649656	24649785	24655696	24655752
14465	"ENSDARG00000032496"	"pon1"	chr16	-	24652758	24652924	24652014	24652141	24655696	24655752
14466	"ENSDARG00000032496"	"pon1"	chr16	-	24655696	24655752	24649656	24649785	24655871	24655942
14467	"ENSDARG00000029063"	"clpxa"	chr7	+	13644369	13644487	13642465	13642617	13646168	13646323
14469	"ENSDARG00000075929"	"si:dkey-219c10.4"	chr9	-	38151744	38151847	38151274	38151417	38156801	38156894
14470	"ENSDARG00000008278"	"rcor2"	chr7	-	24984657	24984724	24983821	24984061	24984812	24984937
14471	"ENSDARG00000008278"	"rcor2"	chr7	-	24989908	24989989	24985481	24985534	24990307	24990364
14472	"ENSDARG00000008278"	"rcor2"	chr7	-	24990307	24990364	24989908	24989989	24990662	24990785
14473	"ENSDARG00000008278"	"rcor2"	chr7	-	24990307	24990364	24989908	24989989	24994223	24994722
14474	"ENSDARG00000008278"	"rcor2"	chr7	-	24990662	24990785	24989908	24989989	24994223	24994568
14477	"ENSDARG00000074734"	"msl1a"	chr3	-	23465909	23465982	23462818	23465313	23466067	23466192
14478	"ENSDARG00000063213"	"mtif2"	chr6	-	6279247	6279412	6275875	6276016	6280010	6280151
14481	"ENSDARG00000103313"	"rhot1b"	chr6	+	18578000	18578102	18573868	18573977	18578330	18578429
14482	"ENSDARG00000103313"	"rhot1b"	chr6	+	18592133	18592256	18589052	18589255	18594450	18595105
14483	"ENSDARG00000038068"	"ddx5"	chr3	-	25270936	25271171	25270120	25270810	25272019	25272079
14484	"ENSDARG00000038068"	"ddx5"	chr3	-	25270949	25271171	25269860	25270810	25272019	25272079
14485	"ENSDARG00000001241"	"puf60b"	chr7	+	41147731	41147811	41146559	41146699	41147975	41148071
14486	"ENSDARG00000001241"	"puf60b"	chr7	+	41147760	41147811	41146648	41146699	41147975	41148071
14488	"ENSDARG00000001241"	"puf60b"	chr7	+	41152959	41153052	41152432	41152594	41153780	41153994
14489	"ENSDARG00000002947"	"abcd3b"	chr2	-	15119594	15119664	15119153	15119223	15119750	15119893
14490	"ENSDARG00000038028"	"ndufa6"	chr3	+	1184998	1185114	1182314	1182464	1185539	1186100
14491	"ENSDARG00000104961"	"ghrhra"	chr2	-	50965102	50965211	50947784	50947892	50965899	50966124
14492	"ENSDARG00000021811"	"calm1a"	chr17	-	26714913	26715020	26714426	26714562	26716413	26716557
14493	"ENSDARG00000035178"	"gna14"	chr5	-	55555890	55556075	55555639	55555794	55560774	55560937
14494	"ENSDARG00000014599"	"slc5a6b"	chr17	+	6538682	6539132	6535693	6536316	6541423	6541489
14495	"ENSDARG00000014599"	"slc5a6b"	chr17	+	6544009	6544164	6541721	6541789	6544497	6544638
14496	"ENSDARG00000005645"	"robo3"	chr10	-	31306632	31306806	31305015	31305158	31306882	31306987
14497	"ENSDARG00000005645"	"robo3"	chr10	-	31317800	31318076	31315520	31315665	31320928	31321068
14498	"ENSDARG00000005645"	"robo3"	chr10	-	31329909	31330076	31328515	31328637	31337723	31337892
14500	"ENSDARG00000104251"	"prdm10"	chr18	-	44327865	44328003	44325459	44325631	44331008	44331041
14501	"ENSDARG00000104251"	"prdm10"	chr18	-	44348125	44348326	44346897	44346970	44351140	44351321
14502	"ENSDARG00000104251"	"prdm10"	chr18	-	44348902	44349144	44348125	44348326	44351140	44351321
14503	"ENSDARG00000036059"	"tmppe"	chr7	+	29155692	29155803	29153017	29154094	29157119	29157285
14504	"ENSDARG00000003706"	"ryr2b"	chr17	-	20016712	20016813	20014685	20014737	20017269	20017334
14505	"ENSDARG00000030440"	"rsrp1"	chr13	-	45471940	45472000	45470495	45470579	45472194	45472377
14506	"ENSDARG00000030440"	"rsrp1"	chr13	-	45471940	45472000	45471425	45471792	45472194	45472377
14507	"ENSDARG00000063371"	"rasa3"	chr1	-	361922	362005	361558	361767	362422	362529
14508	"ENSDARG00000063371"	"rasa3"	chr1	-	385143	385220	378929	379010	388695	388790
14510	"ENSDARG00000033832"	"ampd1"	chr8	-	11088199	11088363	11086480	11086601	11111897	11112058
14511	"ENSDARG00000033832"	"ampd1"	chr8	-	11093440	11093572	11093193	11093357	11096038	11096233
14512	"ENSDARG00000033832"	"ampd1"	chr8	-	11098274	11098494	11096312	11096442	11104646	11104812
14513	"ENSDARG00000033832"	"ampd1"	chr8	-	11098274	11098494	11096312	11096442	11111897	11112058
14514	"ENSDARG00000033832"	"ampd1"	chr8	-	11100496	11100662	11098274	11098494	11104646	11104812
14515	"ENSDARG00000033832"	"ampd1"	chr8	-	11100496	11100662	11098274	11098494	11111897	11112058
14516	"ENSDARG00000033832"	"ampd1"	chr8	-	11103467	11103573	11100496	11100662	11104646	11104812
14517	"ENSDARG00000033832"	"ampd1"	chr8	-	11104646	11104812	11096312	11096442	11111897	11112058
14518	"ENSDARG00000033832"	"ampd1"	chr8	-	11104646	11104812	11098274	11098494	11111897	11112058
14519	"ENSDARG00000033832"	"ampd1"	chr8	-	11104646	11104812	11100496	11100662	11111897	11112058
14521	"ENSDARG00000035682"	"FP102018.1"	chr5	+	37577674	37577833	37577284	37577425	37578917	37579079
14523	"ENSDARG00000104200"	"BX901923.2"	chr15	+	17893966	17894090	17893794	17893879	17895715	17895821
14524	"ENSDARG00000070174"	NA	chr3	+	36999891	36999947	36972297	36972720	37018679	37018768
14525	"ENSDARG00000009585"	"papola"	chr20	-	4716293	4716329	4712775	4713999	4716412	4716466
14526	"ENSDARG00000009585"	"papola"	chr20	-	4716412	4716466	4712775	4713999	4717489	4717683
14527	"ENSDARG00000009585"	"papola"	chr20	-	4716620	4716677	4716412	4716466	4717489	4717683
14528	"ENSDARG00000009585"	"papola"	chr20	-	4725181	4725235	4724952	4725072	4727067	4727152
14529	"ENSDARG00000009585"	"papola"	chr20	-	4731550	4731640	4731043	4731182	4734407	4734519
14533	"ENSDARG00000101631"	"etfa"	chr25	+	32756274	32756424	32755484	32755573	32757028	32757110
14534	"ENSDARG00000101631"	"etfa"	chr25	+	32782465	32782546	32781442	32781508	32786656	32787247
14535	"ENSDARG00000004074"	"bach2b"	chr20	-	23996753	23998241	23978034	23978241	24022315	24022570
14536	"ENSDARG00000004074"	"bach2b"	chr20	-	24099215	24099492	24022315	24022570	24122549	24122881
14537	"ENSDARG00000004074"	"bach2b"	chr20	-	24099215	24099492	24083138	24083473	24122549	24122881
14538	"ENSDARG00000061915"	"git2a"	chr5	-	19903614	19903896	19892395	19892478	19907170	19907320
14539	"ENSDARG00000061915"	"git2a"	chr5	-	19907170	19907320	19892395	19892478	19909019	19909162
14540	"ENSDARG00000061915"	"git2a"	chr5	-	19909019	19909162	19907170	19907320	19909257	19909369
14541	"ENSDARG00000013575"	"rfx2"	chr8	-	20097866	20097941	20096282	20096464	20100342	20100604
14542	"ENSDARG00000013575"	"rfx2"	chr8	-	20102640	20102720	20100342	20100604	20106762	20106875
14543	"ENSDARG00000013575"	"rfx2"	chr8	-	20102640	20102720	20100342	20100604	20137966	20138054
14545	"ENSDARG00000013575"	"rfx2"	chr8	-	20106762	20106875	20100342	20100604	20137966	20138122
14546	"ENSDARG00000013575"	"rfx2"	chr8	-	20106762	20106875	20102640	20102720	20137966	20138122
14548	"ENSDARG00000103919"	"si:ch73-1a9.3"	chr10	+	39086352	39086382	39086225	39086252	39086491	39086527
