ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
11320	"ENSDARG00000015206"	"hnrnpua"	chr17	-	11488584	11488986	11488584	11488639	11488873	11488986
11321	"ENSDARG00000052536"	"tia1"	chr5	-	56958332	56958738	56958332	56958521	56958664	56958738
11322	"ENSDARG00000055314"	"mcmbp"	chr13	-	25542752	25543144	25542752	25542918	25543032	25543144
11323	"ENSDARG00000055314"	"mcmbp"	chr13	-	25545587	25545945	25545587	25545713	25545816	25545945
11324	"ENSDARG00000014916"	"slc10a2"	chr9	+	27340919	27341208	27340919	27341032	27341119	27341208
11325	"ENSDARG00000086288"	"scg3"	chr18	-	39450644	39450951	39450644	39450755	39450868	39450951
11326	"ENSDARG00000086288"	"scg3"	chr18	-	39460214	39460696	39460214	39460458	39460543	39460696
11327	"ENSDARG00000086288"	"scg3"	chr18	-	39460214	39460696	39460214	39460458	39460546	39460696
11328	"ENSDARG00000086288"	"scg3"	chr18	-	39460214	39460696	39460214	39460458	39460570	39460696
11329	"ENSDARG00000086288"	"scg3"	chr18	-	39460543	39461037	39460543	39460684	39460894	39461037
11330	"ENSDARG00000086288"	"scg3"	chr18	-	39460543	39461037	39460543	39460696	39460894	39461037
11331	"ENSDARG00000086288"	"scg3"	chr18	-	39460543	39461037	39460543	39460712	39460894	39461037
11332	"ENSDARG00000110341"	"hsd11b1lb"	chr2	-	53481655	53481912	53481655	53481687	53481836	53481912
11333	"ENSDARG00000097524"	"BX005129.2"	chr6	+	42608257	42608583	42608257	42608326	42608522	42608583
11334	"ENSDARG00000010752"	"acsl4b"	chr5	-	23566916	23567277	23566916	23567035	23567138	23567277
11335	"ENSDARG00000010752"	"acsl4b"	chr5	-	23566916	23567277	23566916	23567039	23567138	23567277
11336	"ENSDARG00000045753"	"tmtc2a"	chr4	-	10983929	10984293	10983929	10984008	10984146	10984293
11337	"ENSDARG00000045753"	"tmtc2a"	chr4	-	10984146	10984492	10984146	10984293	10984406	10984492
11338	"ENSDARG00000007294"	"aco2"	chr12	-	19110161	19110509	19110161	19110283	19110379	19110509
11339	"ENSDARG00000007294"	"aco2"	chr12	-	19111633	19112050	19111633	19111912	19112000	19112050
11340	"ENSDARG00000007294"	"aco2"	chr12	-	19112862	19113188	19112862	19112936	19113031	19113188
11341	"ENSDARG00000007294"	"aco2"	chr12	-	19115119	19115515	19115119	19115270	19115359	19115515
11342	"ENSDARG00000007294"	"aco2"	chr12	-	19116140	19116575	19116140	19116155	19116316	19116575
11343	"ENSDARG00000058003"	"wfdc1"	chr18	+	14613151	14613613	14613151	14613386	14613472	14613613
11344	"ENSDARG00000058003"	"wfdc1"	chr18	+	14613796	14614000	14613796	14613847	14613945	14614000
11345	"ENSDARG00000024744"	"dpp6b"	chr2	-	12418085	12418325	12418085	12418155	12418228	12418325
11346	"ENSDARG00000024744"	"dpp6b"	chr2	-	12429861	12430106	12429861	12429969	12430056	12430106
11347	"ENSDARG00000026582"	"iscub"	chr5	+	31867989	31868369	31867989	31868068	31868185	31868369
11348	"ENSDARG00000040633"	NA	chr18	+	11537362	11537785	11537362	11537592	11537697	11537785
11349	"ENSDARG00000104275"	"dicp1.17"	chr3	+	732903	733277	732903	732990	733248	733277
11350	"ENSDARG00000117773"	"BX294383.2"	chr4	+	62303040	62303889	62303040	62303151	62303680	62303889
11351	"ENSDARG00000076270"	"adamts13"	chr8	-	45246889	45247291	45246889	45247019	45247110	45247291
11352	"ENSDARG00000076270"	"adamts13"	chr8	-	45256839	45257221	45256839	45256987	45257087	45257221
11353	"ENSDARG00000012314"	"usp25"	chr10	-	38218940	38219362	38218940	38219014	38219288	38219362
11354	"ENSDARG00000053209"	"smad6a"	chr7	-	34190232	34190410	34190232	34190310	34190395	34190410
11355	"ENSDARG00000008840"	"hmbsa"	chr5	+	30522493	30522953	30522493	30522591	30522903	30522953
11356	"ENSDARG00000005476"	"nav3"	chr4	+	20954934	20955372	20954934	20955086	20955183	20955372
11357	"ENSDARG00000005476"	"nav3"	chr4	+	20958908	20959200	20958908	20958932	20959146	20959200
11358	"ENSDARG00000005476"	"nav3"	chr4	+	20979154	20979582	20979154	20979225	20979385	20979582
11359	"ENSDARG00000005476"	"nav3"	chr4	+	20980580	20980992	20980580	20980614	20980873	20980992
11360	"ENSDARG00000040045"	"cldn1"	chr2	+	70147	70458	70147	70322	70418	70458
11361	"ENSDARG00000040045"	"cldn1"	chr2	+	70147	70535	70147	70458	70520	70535
11362	"ENSDARG00000011125"	"snrpb"	chr6	-	57482694	57483041	57482694	57482847	57482930	57483041
11363	"ENSDARG00000016128"	"ap3m2"	chr5	-	14390075	14390445	14390075	14390287	14390386	14390445
11364	"ENSDARG00000015072"	"dmrt2a"	chr5	+	45009187	45009516	45009187	45009290	45009450	45009516
11365	"ENSDARG00000011488"	"sirt2"	chr15	+	6791518	6791782	6791518	6791641	6791725	6791782
11366	"ENSDARG00000011488"	"sirt2"	chr15	+	6799880	6800135	6799880	6799994	6800075	6800135
11367	"ENSDARG00000011488"	"sirt2"	chr15	+	6799880	6800343	6799880	6800135	6800287	6800343
11368	"ENSDARG00000105614"	"si:ch211-212k18.13"	chr7	-	19606743	19606911	19606743	19606781	19606869	19606911
11369	"ENSDARG00000105614"	"si:ch211-212k18.13"	chr7	-	19606901	19607138	19606901	19606911	19607003	19607138
11370	"ENSDARG00000076542"	"pogzb"	chr16	+	38124752	38125114	38124752	38124932	38125014	38125114
11371	"ENSDARG00000100222"	"utrn"	chr23	+	1244701	1245194	1244701	1244869	1245065	1245194
11372	"ENSDARG00000100222"	"utrn"	chr23	+	1394024	1394409	1394024	1394093	1394343	1394409
11373	"ENSDARG00000035763"	"stx18"	chr14	+	24765	25045	24765	24831	24964	25045
11374	"ENSDARG00000008904"	"smarca2"	chr5	+	45206509	45206833	45206509	45206557	45206702	45206833
11375	"ENSDARG00000004392"	"hdr"	chr5	+	27406969	27407263	27406969	27407126	27407206	27407263
11376	"ENSDARG00000075072"	"rpap1"	chr17	-	31565091	31565430	31565091	31565139	31565250	31565430
11377	"ENSDARG00000075072"	"rpap1"	chr17	-	31576974	31577386	31576974	31577103	31577232	31577386
11378	"ENSDARG00000087525"	"CABZ01045212.1"	chr22	-	36505561	36506044	36505561	36505630	36505885	36506044
11379	"ENSDARG00000056281"	"cyb561a3a"	chr5	+	27428628	27429050	27428628	27428793	27428905	27429050
11380	"ENSDARG00000004830"	"flot2a"	chr5	-	42847073	42847547	42847073	42847192	42847429	42847547
11381	"ENSDARG00000004830"	"flot2a"	chr5	-	42856878	42857275	42856878	42857035	42857184	42857275
11382	"ENSDARG00000028396"	"fkbp5"	chr6	+	41111984	41112483	41111984	41112224	41112442	41112483
11383	"ENSDARG00000026476"	"tia1l"	chr5	-	24512931	24513248	24512931	24513016	24513152	24513248
11384	"ENSDARG00000026476"	"tia1l"	chr5	-	24514562	24514910	24514562	24514617	24514862	24514910
11385	"ENSDARG00000068893"	"mettl5"	chr9	+	48131282	48131545	48131282	48131332	48131416	48131545
11386	"ENSDARG00000058533"	"pole"	chr5	+	12781846	12782185	12781846	12781953	12782101	12782185
11387	"ENSDARG00000098786"	"rangrf"	chr5	+	54280134	54280690	54280134	54280169	54280612	54280690
11388	"ENSDARG00000098786"	"rangrf"	chr5	+	54280134	54280690	54280134	54280288	54280612	54280690
11389	"ENSDARG00000058342"	"grhl2a"	chr16	-	9827923	9828247	9827923	9827982	9828064	9828247
11390	"ENSDARG00000044437"	"cdca5"	chr5	-	67179649	67179874	67179649	67179712	67179808	67179874
11391	"ENSDARG00000044437"	"cdca5"	chr5	-	67179808	67180248	67179808	67179874	67180168	67180248
11392	"ENSDARG00000068940"	"atp5meb"	chr5	-	9073043	9073433	9073043	9073097	9073315	9073433
11393	"ENSDARG00000057100"	"zwilch"	chr18	+	19463690	19464006	19463690	19463770	19463853	19464006
11394	"ENSDARG00000062002"	"adnpa"	chr11	+	25405106	25405456	25405106	25405216	25405363	25405456
11395	"ENSDARG00000091349"	"plekhd1"	chr17	+	48205762	48206211	48205762	48205925	48206162	48206211
11396	"ENSDARG00000079305"	"hbae3"	chr3	-	55146601	55146811	55146601	55146730	55146791	55146811
11397	"ENSDARG00000079305"	"hbae3"	chr3	-	55146791	55147069	55146791	55146814	55147007	55147069
11398	"ENSDARG00000079305"	"hbae3"	chr3	-	55147007	55147384	55147007	55147069	55147176	55147384
11399	"ENSDARG00000021913"	"ak9"	chr20	+	33708828	33709037	33708828	33708905	33708984	33709037
11400	"ENSDARG00000054362"	"ccdc47"	chr3	-	31708933	31709301	31708933	31709111	31709191	31709301
11401	"ENSDARG00000054362"	"ccdc47"	chr3	-	31711447	31711794	31711447	31711569	31711651	31711794
11402	"ENSDARG00000054362"	"ccdc47"	chr3	-	31711447	31711794	31711447	31711569	31711655	31711794
11403	"ENSDARG00000054362"	"ccdc47"	chr3	-	31711655	31711993	31711655	31711794	31711900	31711993
11404	"ENSDARG00000054362"	"ccdc47"	chr3	-	31711655	31711993	31711655	31711826	31711900	31711993
11405	"ENSDARG00000054362"	"ccdc47"	chr3	-	31711900	31712392	31711900	31711993	31712072	31712392
11406	"ENSDARG00000000853"	"dstyk"	chr22	-	483490	483846	483490	483688	483762	483846
11407	"ENSDARG00000027428"	"rpp30"	chr12	-	16446707	16447067	16446707	16446787	16446887	16447067
11408	"ENSDARG00000027428"	"rpp30"	chr12	-	16446887	16447067	16446887	16446925	16447039	16447067
11409	"ENSDARG00000070553"	"rnmt"	chr19	+	12676415	12676661	12676415	12676517	12676620	12676661
11410	"ENSDARG00000006782"	"rb1"	chr21	-	23008655	23009015	23008655	23008766	23008968	23009015
11411	"ENSDARG00000006782"	"rb1"	chr21	-	23013737	23014095	23013737	23013871	23013985	23014095
11412	"ENSDARG00000099541"	"CABZ01086734.1"	chrKN150240.1	-	27421	27859	27421	27469	27753	27859
11413	"ENSDARG00000063511"	"si:ch211-15d5.11"	chr17	-	24714786	24715121	24714786	24714950	24715050	24715121
11414	"ENSDARG00000053010"	"lpcat2"	chr7	-	35400469	35400833	35400469	35400552	35400719	35400833
11415	"ENSDARG00000040559"	"rad1"	chr15	-	23783425	23783794	23783425	23783534	23783617	23783794
11416	"ENSDARG00000036650"	"cdadc1"	chr1	-	46619401	46619845	46619401	46619591	46619672	46619845
11417	"ENSDARG00000038615"	"pip4p1a"	chr2	-	44390970	44391277	44390970	44391076	44391179	44391277
11418	"ENSDARG00000021147"	"nipal3"	chr17	-	26934279	26934744	26934279	26934455	26934675	26934744
11419	"ENSDARG00000003693"	"hars"	chr14	+	7380426	7380682	7380426	7380516	7380600	7380682
11420	"ENSDARG00000033789"	"ndufb7"	chr1	-	55785447	55785722	55785447	55785584	55785652	55785722
11421	"ENSDARG00000006396"	"nrcama"	chr4	+	13700361	13700594	13700361	13700421	13700488	13700594
11422	"ENSDARG00000006396"	"nrcama"	chr4	+	13709480	13709795	13709480	13709605	13709765	13709795
11423	"ENSDARG00000040184"	"syncrip"	chr20	+	2733402	2733663	2733402	2733562	2733652	2733663
11424	"ENSDARG00000105046"	"ccnf"	chr3	+	12557439	12557741	12557439	12557547	12557634	12557741
11425	"ENSDARG00000020008"	"vcp"	chr5	+	41519027	41519498	41519027	41519183	41519345	41519498
11426	"ENSDARG00000020008"	"vcp"	chr5	+	41519053	41519498	41519053	41519183	41519348	41519498
11427	"ENSDARG00000004851"	"hinfp"	chr5	+	30596839	30597212	30596839	30596926	30596997	30597212
11428	"ENSDARG00000004851"	"hinfp"	chr5	+	30602099	30602444	30602099	30602177	30602313	30602444
11429	"ENSDARG00000039374"	"apool"	chr5	-	22860531	22860979	22860531	22860630	22860712	22860979
11430	"ENSDARG00000039374"	"apool"	chr5	-	22860712	22860979	22860712	22860767	22860878	22860979
11431	"ENSDARG00000013730"	"slc4a4a"	chr5	-	45797321	45797675	45797321	45797377	45797517	45797675
11432	"ENSDARG00000073911"	"tmem255a"	chr14	-	33441912	33442339	33441912	33442075	33442294	33442339
11433	"ENSDARG00000073911"	"tmem255a"	chr14	-	33442294	33442557	33442294	33442339	33442485	33442557
11434	"ENSDARG00000073911"	"tmem255a"	chr14	-	33442485	33442873	33442485	33442557	33442680	33442873
11435	"ENSDARG00000073911"	"tmem255a"	chr14	-	33442485	33442873	33442485	33442557	33442764	33442873
11436	"ENSDARG00000073911"	"tmem255a"	chr14	-	33442485	33442873	33442485	33442557	33442768	33442873
11437	"ENSDARG00000017762"	"srrt"	chr5	-	4270770	4271100	4270770	4270832	4270939	4271100
11438	"ENSDARG00000102320"	"mob1a"	chr5	-	69710411	69710784	69710411	69710574	69710650	69710784
11439	"ENSDARG00000044980"	"kpna6"	chr19	-	29878991	29879490	29878991	29879087	29879365	29879490
11440	"ENSDARG00000063370"	"sgk2a"	chr23	+	4326501	4326760	4326501	4326608	4326707	4326760
11441	"ENSDARG00000063370"	"sgk2a"	chr23	+	4326501	4326968	4326501	4326760	4326910	4326968
11442	"ENSDARG00000011360"	"nfatc2ip"	chr3	-	15477758	15478130	15477758	15477868	15477963	15478130
11443	"ENSDARG00000010266"	"igf2bp3"	chr19	+	20230738	20231026	20230738	20230771	20230890	20231026
11444	"ENSDARG00000013371"	"isoc2"	chr16	-	12803182	12803514	12803182	12803253	12803328	12803514
11445	"ENSDARG00000054978"	"kifc3"	chr18	+	45578718	45579027	45578718	45578849	45578928	45579027
11446	"ENSDARG00000054978"	"kifc3"	chr18	+	45583985	45584422	45583985	45584115	45584198	45584422
11447	"ENSDARG00000054978"	"kifc3"	chr18	+	45588297	45588626	45588297	45588424	45588579	45588626
11448	"ENSDARG00000054978"	"kifc3"	chr18	+	45588297	45588626	45588297	45588424	45588583	45588626
11449	"ENSDARG00000045747"	"cped1"	chr4	+	10652837	10653225	10652837	10652899	10653085	10653225
11450	"ENSDARG00000045747"	"cped1"	chr4	+	10652837	10653225	10652837	10652899	10653124	10653225
11451	"ENSDARG00000045747"	"cped1"	chr4	+	10700008	10700360	10700008	10700092	10700213	10700360
11452	"ENSDARG00000079611"	"sema4c"	chr5	-	14533344	14533784	14533344	14533440	14533629	14533784
11453	"ENSDARG00000025332"	"rbm28"	chr18	-	10703485	10703907	10703485	10703550	10703640	10703907
11454	"ENSDARG00000025332"	"rbm28"	chr18	-	10703640	10703907	10703640	10703776	10703858	10703907
11455	"ENSDARG00000025332"	"rbm28"	chr18	-	10705762	10706098	10705762	10705949	10706028	10706098
11456	"ENSDARG00000025332"	"rbm28"	chr18	-	10706028	10706257	10706028	10706098	10706189	10706257
11457	"ENSDARG00000025332"	"rbm28"	chr18	-	10705762	10706261	10705762	10706121	10706189	10706261
11458	"ENSDARG00000025332"	"rbm28"	chr18	-	10708336	10708778	10708336	10708412	10708492	10708778
11459	"ENSDARG00000025332"	"rbm28"	chr18	-	10708492	10708778	10708492	10708611	10708734	10708778
11460	"ENSDARG00000025332"	"rbm28"	chr18	-	10709814	10710297	10709814	10709907	10709998	10710297
11461	"ENSDARG00000025332"	"rbm28"	chr18	-	10709998	10710297	10709998	10710074	10710157	10710297
11462	"ENSDARG00000056590"	"calca"	chr7	-	27682825	27683156	27682825	27682985	27683137	27683156
11463	"ENSDARG00000056590"	"calca"	chr7	-	27684084	27684370	27684084	27684140	27684235	27684370
11464	"ENSDARG00000068157"	"ehmt1a"	chr5	-	29504614	29505086	29504614	29504721	29504803	29505086
11465	"ENSDARG00000068157"	"ehmt1a"	chr5	-	29504803	29505086	29504803	29504886	29504996	29505086
11466	"ENSDARG00000068157"	"ehmt1a"	chr5	-	29504803	29505086	29504803	29504886	29505000	29505086
11467	"ENSDARG00000086618"	"psma3"	chr17	-	11421642	11422001	11421642	11421868	11421945	11422001
11468	"ENSDARG00000086618"	"psma3"	chr17	-	11428229	11428504	11428229	11428276	11428441	11428504
11469	"ENSDARG00000100694"	"tnnt2b"	chr6	-	54783795	54783963	54783795	54783856	54783944	54783963
11470	"ENSDARG00000030824"	"esyt2a"	chr2	-	42424978	42425343	42424978	42425084	42425213	42425343
11471	"ENSDARG00000030824"	"esyt2a"	chr2	-	42446185	42446583	42446185	42446287	42446487	42446583
11472	"ENSDARG00000102317"	"rpl26"	chr14	+	52565659	52566033	52565659	52565832	52565913	52566033
11473	"ENSDARG00000102317"	"rpl26"	chr14	+	52565659	52566033	52565659	52565832	52565915	52566033
11474	"ENSDARG00000044254"	"anxa3b"	chr10	-	9264841	9265093	9264841	9264921	9265006	9265093
11475	"ENSDARG00000044254"	"anxa3b"	chr10	-	9268261	9268544	9268261	9268352	9268449	9268544
11476	"ENSDARG00000044254"	"anxa3b"	chr10	-	9268261	9268544	9268261	9268374	9268449	9268544
11477	"ENSDARG00000044254"	"anxa3b"	chr10	-	9268449	9268771	9268449	9268544	9268690	9268771
11478	"ENSDARG00000009169"	"mob1ba"	chr5	+	42958401	42958837	42958401	42958475	42958703	42958837
11479	"ENSDARG00000057562"	"polr3c"	chr16	+	14266217	14266656	14266217	14266352	14266563	14266656
11480	"ENSDARG00000057562"	"polr3c"	chr16	+	14266563	14267033	14266563	14266656	14266805	14267033
11481	"ENSDARG00000057562"	"polr3c"	chr16	+	14266563	14267033	14266563	14266656	14266985	14267033
11482	"ENSDARG00000057562"	"polr3c"	chr16	+	14266805	14267033	14266805	14266886	14266985	14267033
11483	"ENSDARG00000057562"	"polr3c"	chr16	+	14269710	14270002	14269710	14269775	14269851	14270002
11484	"ENSDARG00000057562"	"polr3c"	chr16	+	14277395	14277582	14277395	14277442	14277532	14277582
11485	"ENSDARG00000018902"	"pes"	chr5	+	12851116	12851377	12851116	12851194	12851275	12851377
11486	"ENSDARG00000027620"	"bco2l"	chr5	+	26123096	26123511	26123096	26123308	26123419	26123511
11487	"ENSDARG00000002949"	"ppp6c"	chr5	+	31984182	31984665	31984182	31984501	31984585	31984665
11488	"ENSDARG00000058050"	"smyd3"	chr17	-	12018546	12018804	12018546	12018604	12018699	12018804
11489	"ENSDARG00000101629"	"CABZ01079192.1"	chr18	+	1869342	1869706	1869342	1869392	1869526	1869706
11490	"ENSDARG00000101629"	"CABZ01079192.1"	chr18	+	1896353	1896741	1896353	1896476	1896621	1896741
11491	"ENSDARG00000102128"	"eps8a"	chr4	-	159286	159597	159286	159322	159456	159597
11492	"ENSDARG00000102128"	"eps8a"	chr4	-	159286	159782	159286	159597	159670	159782
11493	"ENSDARG00000102128"	"eps8a"	chr4	-	161779	162155	161779	161910	161998	162155
11494	"ENSDARG00000102128"	"eps8a"	chr4	-	161779	162155	161779	161913	161998	162155
11495	"ENSDARG00000102128"	"eps8a"	chr4	-	167074	167470	167074	167142	167419	167470
11496	"ENSDARG00000093008"	"adgrf3b"	chr20	-	35504329	35504792	35504329	35504515	35504616	35504792
11497	"ENSDARG00000093008"	"adgrf3b"	chr20	-	35508182	35508596	35508182	35508401	35508497	35508596
11498	"ENSDARG00000030756"	"dnmt1"	chr3	-	54594882	54595294	54594882	54594925	54595011	54595294
11499	"ENSDARG00000030756"	"dnmt1"	chr3	-	54597864	54598267	54597864	54598053	54598151	54598267
11500	"ENSDARG00000030756"	"dnmt1"	chr3	-	54603456	54603876	54603456	54603529	54603641	54603876
11501	"ENSDARG00000086585"	"nrg2b"	chr14	+	8409334	8409712	8409334	8409346	8409688	8409712
11502	"ENSDARG00000059311"	"dpysl5b"	chr4	-	807877	808216	807877	807935	808140	808216
11503	"ENSDARG00000059311"	"dpysl5b"	chr4	-	807877	808216	807877	807995	808140	808216
11504	"ENSDARG00000059311"	"dpysl5b"	chr4	-	808408	808666	808408	808453	808545	808666
11505	"ENSDARG00000076552"	"zgc:193801"	chr21	-	16092929	16093269	16092929	16093010	16093134	16093269
11506	"ENSDARG00000076552"	"zgc:193801"	chr21	-	16094440	16094836	16094440	16094578	16094665	16094836
11507	"ENSDARG00000076552"	"zgc:193801"	chr21	-	16094440	16094836	16094440	16094582	16094665	16094836
11508	"ENSDARG00000076437"	"zgc:163143"	chr3	-	34612740	34613101	34612740	34612820	34612911	34613101
11509	"ENSDARG00000077967"	"si:ch211-140m22.7"	chr9	+	19489560	19490037	19489560	19489659	19489981	19490037
11510	"ENSDARG00000077967"	"si:ch211-140m22.7"	chr9	+	19489560	19490037	19489560	19489659	19490001	19490037
11511	"ENSDARG00000077967"	"si:ch211-140m22.7"	chr9	+	19489599	19490037	19489599	19489866	19490001	19490037
11512	"ENSDARG00000077967"	"si:ch211-140m22.7"	chr9	+	19489560	19490037	19489560	19489659	19490011	19490037
11513	"ENSDARG00000006691"	"rpl12"	chr5	+	32885401	32885658	32885401	32885500	32885586	32885658
11514	"ENSDARG00000006691"	"rpl12"	chr5	+	32886337	32886766	32886337	32886424	32886668	32886766
11515	"ENSDARG00000033614"	"rasgef1ba"	chr5	-	39730447	39730723	39730447	39730585	39730670	39730723
11516	"ENSDARG00000042821"	"agps"	chr9	-	1610221	1610446	1610221	1610349	1610419	1610446
11517	"ENSDARG00000035514"	"adam28"	chr5	+	27917086	27917451	27917086	27917167	27917378	27917451
11518	"ENSDARG00000062192"	"tbc1d8b"	chr5	-	23648913	23649373	23648913	23648955	23649292	23649373
11519	"ENSDARG00000062192"	"tbc1d8b"	chr5	-	23648913	23649373	23648913	23648955	23649361	23649373
11520	"ENSDARG00000062192"	"tbc1d8b"	chr5	-	23651271	23651689	23651271	23651337	23651448	23651689
11521	"ENSDARG00000062267"	"kdm3b"	chr14	-	21639105	21639599	21639105	21639415	21639508	21639599
11522	"ENSDARG00000062267"	"kdm3b"	chr14	-	21639105	21639599	21639105	21639416	21639508	21639599
11523	"ENSDARG00000062267"	"kdm3b"	chr14	-	21655847	21656573	21655847	21656255	21656399	21656573
11524	"ENSDARG00000055518"	"pygma"	chr21	+	28456558	28456879	28456558	28456690	28456768	28456879
11525	"ENSDARG00000055518"	"pygma"	chr21	+	28464646	28464978	28464646	28464747	28464830	28464978
11526	"ENSDARG00000095968"	"erlin2"	chr5	+	35469313	35469602	35469313	35469418	35469530	35469602
11527	"ENSDARG00000095968"	"erlin2"	chr5	+	35469313	35469602	35469313	35469418	35469532	35469602
11528	"ENSDARG00000095968"	"erlin2"	chr5	+	35469532	35469730	35469532	35469602	35469683	35469730
11529	"ENSDARG00000095968"	"erlin2"	chr5	+	35469532	35469730	35469532	35469612	35469683	35469730
11530	"ENSDARG00000102887"	"abhd4"	chr2	+	51647670	51647889	51647670	51647713	51647800	51647889
11531	"ENSDARG00000102887"	"abhd4"	chr2	+	51651493	51651954	51651493	51651676	51651842	51651954
11532	"ENSDARG00000102887"	"abhd4"	chr2	+	51651493	51651954	51651493	51651722	51651842	51651954
11533	"ENSDARG00000102887"	"abhd4"	chr2	+	51651842	51652208	51651842	51651954	51652044	51652208
11534	"ENSDARG00000086523"	"ch25hl3"	chr5	+	35484822	35485228	35484822	35484898	35485003	35485228
11535	"ENSDARG00000017359"	"mettl8"	chr9	+	3521229	3521551	3521229	3521278	3521459	3521551
11536	"ENSDARG00000017359"	"mettl8"	chr9	+	3521459	3521901	3521459	3521551	3521744	3521901
11537	"ENSDARG00000100514"	"cfap20"	chr19	-	1404996	1405363	1404996	1405115	1405233	1405363
11538	"ENSDARG00000105079"	"BX649411.2"	chr4	+	7549338	7549816	7549338	7549410	7549564	7549816
11539	"ENSDARG00000097267"	"si:ch211-266k8.6"	chr25	-	16554034	16554374	16554034	16554181	16554307	16554374
11540	"ENSDARG00000097267"	"si:ch211-266k8.6"	chr25	-	16554307	16554757	16554307	16554374	16554579	16554757
11541	"ENSDARG00000062221"	"arap1a"	chr5	-	23897822	23898173	23897822	23897853	23897957	23898173
11542	"ENSDARG00000062221"	"arap1a"	chr5	-	23906166	23906604	23906166	23906363	23906482	23906604
11543	"ENSDARG00000062221"	"arap1a"	chr5	-	23906166	23906604	23906166	23906363	23906486	23906604
11544	"ENSDARG00000055656"	"pdzd3b"	chr5	+	30695388	30695725	30695388	30695593	30695665	30695725
11545	"ENSDARG00000099380"	"rpl13"	chr7	+	67468805	67469114	67468805	67468905	67468998	67469114
11546	"ENSDARG00000099380"	"rpl13"	chr7	+	67468998	67469239	67468998	67469114	67469193	67469239
11547	"ENSDARG00000088789"	"mast1b"	chr3	-	6746392	6746793	6746392	6746590	6746716	6746793
11548	"ENSDARG00000100972"	"myh11b"	chr3	-	36686010	36686399	36686010	36686212	36686290	36686399
11549	"ENSDARG00000100972"	"myh11b"	chr3	-	36695393	36695710	36695393	36695531	36695640	36695710
11550	"ENSDARG00000010248"	"wdr54"	chr5	+	43076670	43076913	43076670	43076737	43076860	43076913
11551	"ENSDARG00000002016"	"ppil2"	chr5	+	12979523	12979986	12979523	12979568	12979648	12979986
11552	"ENSDARG00000022631"	"cyp2p9"	chr20	+	25582290	25582692	25582290	25582457	25582531	25582692
11553	"ENSDARG00000022631"	"cyp2p9"	chr20	+	25582619	25583032	25582619	25582692	25582855	25583032
11554	"ENSDARG00000022631"	"cyp2p9"	chr20	+	25582885	25583269	25582885	25583032	25583127	25583269
11555	"ENSDARG00000022631"	"cyp2p9"	chr20	+	25583351	25583828	25583351	25583533	25583686	25583828
11556	"ENSDARG00000017010"	"scamp2l"	chr7	+	57088919	57089279	57088919	57089046	57089140	57089279
11557	"ENSDARG00000017010"	"scamp2l"	chr7	+	57088919	57089279	57088919	57089046	57089199	57089279
11558	"ENSDARG00000076414"	"espn"	chr8	+	47088249	47088528	47088249	47088261	47088380	47088528
11559	"ENSDARG00000094043"	"si:ch73-376l24.3"	chr5	+	63331900	63332120	63331900	63331952	63332054	63332120
11560	"ENSDARG00000059846"	"epg5"	chr5	-	41608317	41608584	41608317	41608465	41608578	41608584
11561	"ENSDARG00000045399"	"cct5"	chr24	+	16906188	16906492	16906188	16906249	16906328	16906492
11562	"ENSDARG00000039989"	"snrnp48"	chr16	-	36977055	36977446	36977055	36977194	36977365	36977446
11563	"ENSDARG00000039989"	"snrnp48"	chr16	-	36977186	36977646	36977186	36977446	36977585	36977646
11564	"ENSDARG00000011545"	"arrb2b"	chr7	+	25984396	25984856	25984396	25984456	25984771	25984856
11565	"ENSDARG00000101762"	"fah"	chr7	+	10608363	10608760	10608363	10608461	10608561	10608760
11566	"ENSDARG00000040072"	"scpep1"	chr3	+	36131986	36132305	36131986	36132103	36132191	36132305
11567	"ENSDARG00000014962"	"ppp3cca"	chr5	-	27951113	27951524	27951113	27951258	27951378	27951524
11568	"ENSDARG00000014962"	"ppp3cca"	chr5	-	27951113	27951524	27951113	27951262	27951378	27951524
11569	"ENSDARG00000094210"	"fthl31"	chr3	+	32119507	32119894	32119507	32119654	32119771	32119894
11570	"ENSDARG00000094210"	"fthl31"	chr3	+	32119771	32120093	32119771	32119894	32119990	32120093
11571	"ENSDARG00000056856"	"tax1bp1b"	chr16	-	20822262	20822617	20822262	20822388	20822480	20822617
11572	"ENSDARG00000056856"	"tax1bp1b"	chr16	-	20822685	20823023	20822685	20822755	20822867	20823023
11573	"ENSDARG00000098233"	"tiam2b"	chr20	+	4339834	4340142	4339834	4339950	4340033	4340142
11574	"ENSDARG00000098233"	"tiam2b"	chr20	+	4339834	4340289	4339834	4340142	4340233	4340289
11575	"ENSDARG00000015310"	"pitpnbl"	chr3	-	15351834	15352303	15351834	15351863	15352283	15352303
11576	"ENSDARG00000043171"	"cela1.4"	chr22	+	7486866	7487169	7486866	7486934	7487079	7487169
11577	"ENSDARG00000043171"	"cela1.4"	chr22	+	7489714	7490081	7489714	7489849	7489938	7490081
11578	"ENSDARG00000100559"	"tor2a"	chr5	-	65116067	65116506	65116067	65116195	65116334	65116506
11579	"ENSDARG00000071288"	"samhd1"	chr23	-	535607	535905	535607	535716	535804	535905
11580	"ENSDARG00000071288"	"samhd1"	chr23	-	539880	540216	539880	540041	540123	540216
